UserId,ContenentId_x,RegionId_x,CountryId_x,CityId_x,FullId,CityId_y,CityName,CountryId_y,Country,RegionId_y,Region,ContentId,ContenentId_y,Contenent
922,4,15,109,4506.0,4151094506.0,4506,Kingsford,109,Australia,15,Australia,4,4,Australia & Oceania
927,4,16,115,5488.0,4161155488.0,5488,Auckland Central,115,New Zealand,16,Oceania,4,4,Australia & Oceania
930,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
933,3,12,84,2550.0,312842550.0,2550,Muscat,84,Oman,12,Middle East,3,3,Asia
940,2,8,51,2062.0,28512062.0,2062,Washington,51,United States,8,Northern America,2,2,America
941,3,11,71,2344.0,311712344.0,2344,Hokuriku,71,Japan,11,East Asia,3,3,Asia
945,5,21,158,7214.0,5211587214.0,7214,Brussels,158,Belgium,21,Western Europe,5,5,Europe
950,2,8,48,554.0,2848554.0,554,Vancouver,48,Canada,8,Northern America,2,2,America
954,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
956,4,16,115,5506.0,4161155506.0,5506,Christchurch,115,New Zealand,16,Oceania,4,4,Australia & Oceania
960,1,4,22,202.0,1422202.0,202,Umdloti,22,South Africa,4,Southern Africa,1,1,Africa
961,4,15,109,5021.0,4151095021.0,5021,Redcliffe,109,Australia,15,Australia,4,4,Australia & Oceania
962,4,15,109,4816.0,4151094816.0,4816,Nerang,109,Australia,15,Australia,4,4,Australia & Oceania
966,3,14,100,2999.0,3141002999.0,2999,Dili,100,East Timor,14,South East Asia,3,3,Asia
970,4,15,109,5433.0,4151095433.0,5433,Wyong,109,Australia,15,Australia,4,4,Australia & Oceania
974,4,15,109,5081.0,4151095081.0,5081,Sawtell,109,Australia,15,Australia,4,4,Australia & Oceania
978,4,15,109,3973.0,4151093973.0,3973,Cairns,109,Australia,15,Australia,4,4,Australia & Oceania
981,5,19,144,6583.0,5191446583.0,6583,Haugesund,144,Norway,19,Northern Europe,5,5,Europe
989,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
990,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
995,4,15,109,4196.0,4151094196.0,4196,Eaton,109,Australia,15,Australia,4,4,Australia & Oceania
1000,4,15,109,5180.0,4151095180.0,5180,Surfers Paradise,109,Australia,15,Australia,4,4,Australia & Oceania
1009,2,8,48,335.0,2848335.0,335,Calgary,48,Canada,8,Northern America,2,2,America
1011,3,13,93,2730.0,313932730.0,2730,Goa,93,India,13,South Asia,3,3,Asia
1018,2,8,48,462.0,2848462.0,462,Oakville,48,Canada,8,Northern America,2,2,America
1030,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
1035,5,17,125,5954.0,5171255954.0,5954,Munich,125,Germany,17,Central Europe,5,5,Europe
1037,5,21,163,8048.0,5211638048.0,8048,Bournemouth,163,United Kingdom,21,Western Europe,5,5,Europe
1044,5,21,160,7595.0,5211607595.0,7595,Dundalk,160,Ireland,21,Western Europe,5,5,Europe
1048,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
1059,2,8,48,554.0,2848554.0,554,Vancouver,48,Canada,8,Northern America,2,2,America
1060,2,8,51,1798.0,28511798.0,1798,Salt Lake City,51,United States,8,Northern America,2,2,America
1061,5,21,159,7494.0,5211597494.0,7494,Paris,159,France,21,Western Europe,5,5,Europe
1062,5,17,130,6117.0,5171306117.0,6117,Warsaw,130,Poland,17,Central Europe,5,5,Europe
1064,5,17,135,6318.0,5171356318.0,6318,Waedenswil,135,Switzerland,17,Central Europe,5,5,Europe
1065,4,15,109,5399.0,4151095399.0,5399,Wollongong,109,Australia,15,Australia,4,4,Australia & Oceania
1068,2,8,48,338.0,2848338.0,338,Campbell River,48,Canada,8,Northern America,2,2,America
1074,5,21,163,8281.0,5211638281.0,8281,Fareham,163,United Kingdom,21,Western Europe,5,5,Europe
1079,4,15,109,4836.0,4151094836.0,4836,Noosa,109,Australia,15,Australia,4,4,Australia & Oceania
1086,5,21,162,7875.0,5211627875.0,7875,Vlaardingen,162,Netherlands,21,Western Europe,5,5,Europe
1088,5,21,163,8221.0,5211638221.0,8221,Doncaster,163,United Kingdom,21,Western Europe,5,5,Europe
1089,4,15,109,3724.0,4151093724.0,3724,Armadale,109,Australia,15,Australia,4,4,Australia & Oceania
1094,2,8,48,339.0,2848339.0,339,Canada,48,Canada,8,Northern America,2,2,America
1095,5,21,159,7494.0,5211597494.0,7494,Paris,159,France,21,Western Europe,5,5,Europe
1099,4,15,109,5368.0,4151095368.0,5368,Western Australia,109,Australia,15,Australia,4,4,Australia & Oceania
1101,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1102,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1103,4,15,109,3750.0,4151093750.0,3750,Australia,109,Australia,15,Australia,4,4,Australia & Oceania
1105,4,16,115,5651.0,4161155651.0,5651,Tokoroa,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1107,4,15,109,4019.0,4151094019.0,4019,central coast,109,Australia,15,Australia,4,4,Australia & Oceania
1114,2,8,50,611.0,2850611.0,611,Mexico City,50,Mexico,8,Northern America,2,2,America
1116,3,12,82,2544.0,312822544.0,2544,Beirut,82,Lebanon,12,Middle East,3,3,Asia
1117,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1119,5,20,157,7112.0,5201577112.0,7112,Madrid,157,Spain,20,Southern Europe,5,5,Europe
1122,4,15,109,4623.0,4151094623.0,4623,Manly Vale,109,Australia,15,Australia,4,4,Australia & Oceania
1124,4,16,115,5488.0,4161155488.0,5488,Auckland Central,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1132,2,8,51,819.0,2851819.0,819,Carlsbad,51,United States,8,Northern America,2,2,America
1137,4,15,109,4756.0,4151094756.0,4756,Mount Gambier,109,Australia,15,Australia,4,4,Australia & Oceania
1148,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1150,2,8,51,1806.0,28511806.0,1806,San Francisco,51,United States,8,Northern America,2,2,America
1151,3,14,101,3225.0,3141013225.0,3225,Sanur,101,Indonesia,14,South East Asia,3,3,Asia
1152,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1157,4,15,109,3969.0,4151093969.0,3969,Byron Bay,109,Australia,15,Australia,4,4,Australia & Oceania
1161,3,13,93,2682.0,313932682.0,2682,Bangalore,93,India,13,South Asia,3,3,Asia
1163,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1169,5,17,133,6163.0,5171336163.0,6163,Bratislava,133,Slovakia,17,Central Europe,5,5,Europe
1171,5,17,125,5954.0,5171255954.0,5954,Munich,125,Germany,17,Central Europe,5,5,Europe
1175,2,8,51,1159.0,28511159.0,1159,Hattiesburg,51,United States,8,Northern America,2,2,America
1180,4,15,109,3986.0,4151093986.0,3986,Canowindra,109,Australia,15,Australia,4,4,Australia & Oceania
1190,3,12,86,2564.0,312862564.0,2564,Doha,86,Qatar,12,Middle East,3,3,Asia
1196,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
1202,3,13,97,2956.0,313972956.0,2956,Colombo,97,Sri Lanka,13,South Asia,3,3,Asia
1205,5,19,144,6609.0,5191446609.0,6609,Oslo,144,Norway,19,Northern Europe,5,5,Europe
1206,3,13,93,2819.0,313932819.0,2819,Mumbai,93,India,13,South Asia,3,3,Asia
1208,2,8,51,1376.0,28511376.0,1376,Los Angeles,51,United States,8,Northern America,2,2,America
1210,5,21,159,7466.0,5211597466.0,7466,Mery sur Oise,159,France,21,Western Europe,5,5,Europe
1214,5,17,135,6245.0,5171356245.0,6245,Gersau,135,Switzerland,17,Central Europe,5,5,Europe
1215,3,12,88,2604.0,312882604.0,2604,Istanbul,88,Turkey,12,Middle East,3,3,Asia
1218,5,20,155,7009.0,5201557009.0,7009,Lisbon,155,Portugal,20,Southern Europe,5,5,Europe
1219,5,20,150,6759.0,5201506759.0,6759,Greece,150,Greece,20,Southern Europe,5,5,Europe
1222,5,20,150,6786.0,5201506786.0,6786,Thessaloniki,150,Greece,20,Southern Europe,5,5,Europe
1226,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1228,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
1231,4,15,109,4376.0,4151094376.0,4376,Heidelberg,109,Australia,15,Australia,4,4,Australia & Oceania
1232,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1237,3,14,101,3140.0,3141013140.0,3140,Kuta,101,Indonesia,14,South East Asia,3,3,Asia
1240,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
1244,3,14,105,3474.0,3141053474.0,3474,Luzon,105,Philippines,14,South East Asia,3,3,Asia
1245,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
1249,4,16,115,5598.0,4161155598.0,5598,Papamoa,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1252,4,15,109,5024.0,4151095024.0,5024,Redland City,109,Australia,15,Australia,4,4,Australia & Oceania
1255,5,21,163,8227.0,5211638227.0,8227,Downham Market,163,United Kingdom,21,Western Europe,5,5,Europe
1258,5,21,158,7214.0,5211587214.0,7214,Brussels,158,Belgium,21,Western Europe,5,5,Europe
1265,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1271,4,15,109,4065.0,4151094065.0,4065,Cobden,109,Australia,15,Australia,4,4,Australia & Oceania
1274,4,15,109,5066.0,4151095066.0,5066,Rye,109,Australia,15,Australia,4,4,Australia & Oceania
1275,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1278,5,21,163,8258.0,5211638258.0,8258,Edinburgh,163,United Kingdom,21,Western Europe,5,5,Europe
1280,5,17,131,6129.0,5171316129.0,6129,Bucharest,131,Romania,17,Central Europe,5,5,Europe
1281,3,14,99,2994.0,314992994.0,2994,Phnom Penh,99,Cambodia,14,South East Asia,3,3,Asia
1283,4,15,109,4893.0,4151094893.0,4893,Ourimbah,109,Australia,15,Australia,4,4,Australia & Oceania
1286,4,15,109,4159.0,4151094159.0,4159,Denman,109,Australia,15,Australia,4,4,Australia & Oceania
1287,5,21,163,8515.0,5211638515.0,8515,Leicester,163,United Kingdom,21,Western Europe,5,5,Europe
1288,5,21,163,9002.0,5211639002.0,9002,Twickenham,163,United Kingdom,21,Western Europe,5,5,Europe
1291,5,21,163,8392.0,5211638392.0,8392,Helensburgh,163,United Kingdom,21,Western Europe,5,5,Europe
1292,4,16,115,5671.0,4161155671.0,5671,Wellington,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1293,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
1296,4,15,109,5272.0,4151095272.0,5272,Trinity Beach,109,Australia,15,Australia,4,4,Australia & Oceania
1299,5,20,150,6768.0,5201506768.0,6768,Nikaia,150,Greece,20,Southern Europe,5,5,Europe
1307,4,15,109,4568.0,4151094568.0,4568,Lidcombe,109,Australia,15,Australia,4,4,Australia & Oceania
1310,5,19,141,6424.0,5191416424.0,6424,Copenhagen,141,Denmark,19,Northern Europe,5,5,Europe
1318,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1319,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1320,5,21,163,8525.0,5211638525.0,8525,Leven,163,United Kingdom,21,Western Europe,5,5,Europe
1328,5,21,163,8321.0,5211638321.0,8321,Gloucester,163,United Kingdom,21,Western Europe,5,5,Europe
1329,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1332,5,20,157,7041.0,5201577041.0,7041,Alhaurin el Grande,157,Spain,20,Southern Europe,5,5,Europe
1333,5,19,141,6464.0,5191416464.0,6464,Kongens Lyngby,141,Denmark,19,Northern Europe,5,5,Europe
1334,5,21,162,7833.0,5211627833.0,7833,Rotterdam,162,Netherlands,21,Western Europe,5,5,Europe
1335,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
1341,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
1342,3,14,101,3285.0,3141013285.0,3285,Ubud,101,Indonesia,14,South East Asia,3,3,Asia
1343,2,8,51,1525.0,28511525.0,1525,Naples,51,United States,8,Northern America,2,2,America
1345,4,15,109,5368.0,4151095368.0,5368,Western Australia,109,Australia,15,Australia,4,4,Australia & Oceania
1346,5,21,163,9083.0,5211639083.0,9083,Widnes,163,United Kingdom,21,Western Europe,5,5,Europe
1356,5,21,163,9127.0,5211639127.0,9127,Worthing,163,United Kingdom,21,Western Europe,5,5,Europe
1358,4,15,109,3931.0,4151093931.0,3931,Broome,109,Australia,15,Australia,4,4,Australia & Oceania
1362,5,19,141,6418.0,5191416418.0,6418,Birkerod,141,Denmark,19,Northern Europe,5,5,Europe
1364,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1366,4,15,109,4616.0,4151094616.0,4616,Mandurah,109,Australia,15,Australia,4,4,Australia & Oceania
1367,5,19,142,6512.0,5191426512.0,6512,Helsinki,142,Finland,19,Northern Europe,5,5,Europe
1373,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1374,2,8,51,1831.0,28511831.0,1831,Sarasota,51,United States,8,Northern America,2,2,America
1375,5,21,163,7918.0,5211637918.0,7918,Aberystwyth,163,United Kingdom,21,Western Europe,5,5,Europe
1377,4,15,109,3828.0,4151093828.0,3828,Bendigo,109,Australia,15,Australia,4,4,Australia & Oceania
1384,5,21,163,8619.0,5211638619.0,8619,Middlesbrough,163,United Kingdom,21,Western Europe,5,5,Europe
1398,2,8,51,1500.0,28511500.0,1500,Mount Vernon,51,United States,8,Northern America,2,2,America
1401,4,15,109,3982.0,4151093982.0,3982,Canning Vale,109,Australia,15,Australia,4,4,Australia & Oceania
1406,2,8,51,1376.0,28511376.0,1376,Los Angeles,51,United States,8,Northern America,2,2,America
1410,2,8,48,554.0,2848554.0,554,Vancouver,48,Canada,8,Northern America,2,2,America
1416,5,17,128,6066.0,5171286066.0,6066,Gargzdai,128,Lithuania,17,Central Europe,5,5,Europe
1418,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1420,3,12,81,2538.0,312812538.0,2538,Kuwait City,81,Kuwait,12,Middle East,3,3,Asia
1423,3,14,101,3112.0,3141013112.0,3112,Jimbaran,101,Indonesia,14,South East Asia,3,3,Asia
1428,2,8,51,1795.0,28511795.0,1795,Saint Paul,51,United States,8,Northern America,2,2,America
1436,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
1440,5,21,163,8702.0,5211638702.0,8702,Orkney Islands,163,United Kingdom,21,Western Europe,5,5,Europe
1441,2,8,51,1656.0,28511656.0,1656,Pasadena,51,United States,8,Northern America,2,2,America
1445,5,21,163,8699.0,5211638699.0,8699,Oldham,163,United Kingdom,21,Western Europe,5,5,Europe
1446,5,17,124,5802.0,5171245802.0,5802,Tallinn,124,Estonia,17,Central Europe,5,5,Europe
1448,4,16,115,5606.0,4161155606.0,5606,Porirua,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1451,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1452,3,14,105,3474.0,3141053474.0,3474,Luzon,105,Philippines,14,South East Asia,3,3,Asia
1453,4,16,115,5610.0,4161155610.0,5610,Raglan,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1456,4,15,109,4395.0,4151094395.0,4395,Hobart,109,Australia,15,Australia,4,4,Australia & Oceania
1459,3,13,93,2819.0,313932819.0,2819,Mumbai,93,India,13,South Asia,3,3,Asia
1471,3,14,103,3367.0,3141033367.0,3367,Malaysia,103,Malaysia,14,South East Asia,3,3,Asia
1473,4,15,109,4559.0,4151094559.0,4559,Leichhardt,109,Australia,15,Australia,4,4,Australia & Oceania
1474,2,8,51,1804.0,28511804.0,1804,San Diego,51,United States,8,Northern America,2,2,America
1478,4,16,115,5671.0,4161155671.0,5671,Wellington,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1482,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
1485,2,8,51,2020.0,28512020.0,2020,Union City,51,United States,8,Northern America,2,2,America
1492,2,8,48,477.0,2848477.0,477,Port Alberni,48,Canada,8,Northern America,2,2,America
1493,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1495,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1497,4,15,109,5187.0,4151095187.0,5187,Swan View,109,Australia,15,Australia,4,4,Australia & Oceania
1501,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1505,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1508,2,8,48,554.0,2848554.0,554,Vancouver,48,Canada,8,Northern America,2,2,America
1509,4,15,109,3973.0,4151093973.0,3973,Cairns,109,Australia,15,Australia,4,4,Australia & Oceania
1511,3,12,88,2604.0,312882604.0,2604,Istanbul,88,Turkey,12,Middle East,3,3,Asia
1521,5,17,125,5885.0,5171255885.0,5885,Hanau,125,Germany,17,Central Europe,5,5,Europe
1526,5,17,133,6181.0,5171336181.0,6181,Zilina,133,Slovakia,17,Central Europe,5,5,Europe
1529,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
1531,4,16,115,5598.0,4161155598.0,5598,Papamoa,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1536,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
1537,4,15,109,5374.0,4151095374.0,5374,Whitsunday Island,109,Australia,15,Australia,4,4,Australia & Oceania
1538,3,13,93,2706.0,313932706.0,2706,Chandigarh,93,India,13,South Asia,3,3,Asia
1539,4,15,109,4637.0,4151094637.0,4637,Maroochydore,109,Australia,15,Australia,4,4,Australia & Oceania
1545,5,19,142,6512.0,5191426512.0,6512,Helsinki,142,Finland,19,Northern Europe,5,5,Europe
1548,2,8,51,2143.0,28512143.0,2143,Young America,51,United States,8,Northern America,2,2,America
1555,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
1572,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1578,2,8,51,1847.0,28511847.0,1847,Seattle,51,United States,8,Northern America,2,2,America
1583,4,15,109,4328.0,4151094328.0,4328,Greater Melbourne,109,Australia,15,Australia,4,4,Australia & Oceania
1586,5,21,162,7687.0,5211627687.0,7687,Deventer,162,Netherlands,21,Western Europe,5,5,Europe
1587,5,17,134,6200.0,5171346200.0,6200,Slovenia,134,Slovenia,17,Central Europe,5,5,Europe
1588,4,15,109,4742.0,4151094742.0,4742,Mortlake,109,Australia,15,Australia,4,4,Australia & Oceania
1590,4,15,109,4836.0,4151094836.0,4836,Noosa,109,Australia,15,Australia,4,4,Australia & Oceania
1594,4,15,109,3684.0,4151093684.0,3684,Adamstown,109,Australia,15,Australia,4,4,Australia & Oceania
1595,2,9,54,2196.0,29542196.0,2196,Porto de Galinhas,54,Brazil,9,South America,2,2,America
1608,3,13,91,2645.0,313912645.0,2645,Chittagong City,91,Bangladesh,13,South Asia,3,3,Asia
1609,4,15,109,4966.0,4151094966.0,4966,Point Cook,109,Australia,15,Australia,4,4,Australia & Oceania
1623,2,8,51,1023.0,28511023.0,1023,Ewa Beach,51,United States,8,Northern America,2,2,America
1625,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
1634,3,14,103,3315.0,3141033315.0,3315,Batu Ferringhi,103,Malaysia,14,South East Asia,3,3,Asia
1636,3,14,101,3029.0,3141013029.0,3029,Batu,101,Indonesia,14,South East Asia,3,3,Asia
1639,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1645,5,17,133,6170.0,5171336170.0,6170,Piestany,133,Slovakia,17,Central Europe,5,5,Europe
1646,5,21,159,7494.0,5211597494.0,7494,Paris,159,France,21,Western Europe,5,5,Europe
1659,5,17,125,5954.0,5171255954.0,5954,Munich,125,Germany,17,Central Europe,5,5,Europe
1661,4,15,109,5170.0,4151095170.0,5170,Sunbury,109,Australia,15,Australia,4,4,Australia & Oceania
1664,4,16,115,5487.0,4161155487.0,5487,Auckland,115,New Zealand,16,Oceania,4,4,Australia & Oceania
1665,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
1666,5,21,163,8726.0,5211638726.0,8726,Penwortham,163,United Kingdom,21,Western Europe,5,5,Europe
1667,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
1672,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1676,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
1678,4,15,109,4495.0,4151094495.0,4495,Killara,109,Australia,15,Australia,4,4,Australia & Oceania
1684,5,20,148,6740.0,5201486740.0,6740,Sofia,148,Bulgaria,20,Southern Europe,5,5,Europe
1689,3,12,86,2564.0,312862564.0,2564,Doha,86,Qatar,12,Middle East,3,3,Asia
1697,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
1698,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
1701,5,17,134,6192.0,5171346192.0,6192,Maribor,134,Slovenia,17,Central Europe,5,5,Europe
1702,4,15,109,5416.0,4151095416.0,5416,Woolooware,109,Australia,15,Australia,4,4,Australia & Oceania
1707,5,20,150,6753.0,5201506753.0,6753,Crete,150,Greece,20,Southern Europe,5,5,Europe
1709,3,14,99,2996.0,314992996.0,2996,Siem Reap,99,Cambodia,14,South East Asia,3,3,Asia
1711,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
1715,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
1720,4,15,109,5162.0,4151095162.0,5162,Strathalbyn,109,Australia,15,Australia,4,4,Australia & Oceania
1725,4,15,109,3981.0,4151093981.0,3981,Canberra,109,Australia,15,Australia,4,4,Australia & Oceania
